alpha,rank,node,score,node_label
0.5,224,17c98b7d76dee048f5894b98a4cdb9a,103.2279032045115,1f90f43043853ae531d716c1eaa2e2b
0.5,225,7fd74ebf888954ef3ac86e58c69b573,102.87856919689348,2611bbae73edb2025ad94dd07c02afa
0.5,226,57aeb792e9b741558a58883e89b57bb,102.4792661956554,d7ff4389a7479602fbaea0b4d47ab10
0.5,227,f47a166dbdb046843b19857e78b86f6,102.1763181955584,c3a820a394993a85b410ecad4bb3c79
0.5,228,34a666cfe6044e6b4371c1f72e44756,101.73003489628812,542fa00a959763f789a289d64737acc
0.5,229,207871b85178a11e6c4c430e12156b9,101.68579055108928,f89336c212a6d0ad220b7fcd73ec1a3
0.5,230,ff7197badf6dea53a8b57ba3c4fe7cc,100.43903623591774,d5ba85e37fa9ec268b88d0a73d0ddaa
0.5,231,b71efbce5e5e3a7ca74e5020718de59,100.43903623591774,91bee4c36a15b3eefd5ad93a828db29
0.5,232,1af6366c349964f19a705170d670d35,99.95498987044115,79d374b606c0b57d7a836b0f472c426
0.5,233,5bb232d8abf5b0a565f4fcfe40a50d0,99.55902771722911,af53123a6dbf2f8c51e4b67a41b33dd
0.5,234,588d600ce7af52ac350723c470a5440,99.3981891183134,c6d6fb0cc51ba37a54249a18316aa32
0.5,235,0feaf3723f7158ffb4bc71bbe0e1c80,98.99494936611666,4a2f145b692cc2bf3eca5621032cf26
0.5,236,d4bef3d652b0268de0edc7d72f5547c,98.97979591815694,bb1e5cc96f8d81670469ee0cd7d72b3
0.5,237,288df75e04f4cb7fd8442f89f0bd415,98.75221516502806,acd50bd6cdeee5f66927535f0959728
0.5,238,d14576ee7f92b3c70437af5e286f6a9,98.46826900072936,48f9239bdb9252df4f81d09cd103bbd
0.5,239,14123fb8909d33d3fcd26219b6e2312,98.1631295344642,3c565bf3beb53bb9db49f6896e85690
0.5,240,560c66f3b712db654bb3440622534f5,97.99489782636644,80635416d177ba35ef2dac0f8f53778
0.5,241,74c02ca61e4365beb4e6813cb18022a,97.95407086997456,3b54a8b916a3d4440e00e0a13c47c68
0.5,242,86e35ad5d66dfd18e673127af34174f,97.49871794028884,4f2ac70c9a4e7a8f2182c89f25fb64a
0.5,243,16c8cb9cdde05081a0c6de5c342852e,97.12878049270464,0620a389a72a3f58667dea1f5fbd5b5
0.5,244,d83db1375a02fc8d02ce56c2c071d5c,97.03607576566564,d38bd44837a620e6b015efd44162ef6
